ObjectId,Attribute,Order,Name1,Name2,Expression,Flag,LvExtra
-2147483138,6,,,"A33LV00M","tblXLU_Occupations.A33LV00M",0,
-2147483138,6,,,"A34LV00M","tblXLU_Occupations.A34LV00M",0,
-2147483138,6,,,"A35LV00M","tblXLU_Occupations.A35LV00M",0,
-2147483138,6,,,"A36LV00M","tblXLU_Occupations.A36LV00M",0,
-2147483138,6,,,"A37LV00M","tblXLU_Occupations.A37LV00M",0,
-2147483138,6,,,"A38LV00M","tblXLU_Occupations.A38LV00M",0,
-2147483138,6,,,"A39LV00M","tblXLU_Occupations.A39LV00M",0,
-2147483138,6,,,"A40LV00M","tblXLU_Occupations.A40LV00M",0,
-2147483138,6,,,"A41LV00M","tblXLU_Occupations.A41LV00M",0,
-2147483138,6,,,"A42LV00M","tblXLU_Occupations.A42LV00M",0,
-2147483138,6,,,"A43LV00M","tblXLU_Occupations.A43LV00M",0,
-2147483138,6,,,"A44LV00M","tblXLU_Occupations.A44LV00M",0,
-2147483138,6,,,"A45LV00M","tblXLU_Occupations.A45LV00M",0,
-2147483138,6,,,"A46LV00M","tblXLU_Occupations.A46LV00M",0,
-2147483138,6,,,"A47LV00M","tblXLU_Occupations.A47LV00M",0,
-2147483138,6,,,"A48LV00M","tblXLU_Occupations.A48LV00M",0,
-2147483138,6,,,"A49LV00M","tblXLU_Occupations.A49LV00M",0,
-2147483138,6,,,"A50LV00M","tblXLU_Occupations.A50LV00M",0,
-2147483138,6,,,"A51LV00M","tblXLU_Occupations.A51LV00M",0,
-2147483138,6,,,"A52LV00M","tblXLU_Occupations.A52LV00M",0,
-2147483138,6,,,"W36FN00M","tblXLU_Occupations.W36FN00M",0,
-2147483138,6,,,"W37FN00M","tblXLU_Occupations.W37FN00M",0,
-2147483138,6,,,"W38FN00M","tblXLU_Occupations.W38FN00M",0,
-2147483138,6,,,"W39FN00M","tblXLU_Occupations.W39FN00M",0,
-2147483138,6,,,"W40FN00M","tblXLU_Occupations.W40FN00M",0,
-2147483138,6,,,"W41FN00M","tblXLU_Occupations.W41FN00M",0,
-2147483138,6,,,"W42FN00M","tblXLU_Occupations.W42FN00M",0,
-2147483138,6,,,"W43FN00M","tblXLU_Occupations.W43FN00M",0,
-2147483138,6,,,"W44FN00M","tblXLU_Occupations.W44FN00M",0,
-2147483138,6,,,"W45FN00M","tblXLU_Occupations.W45FN00M",0,
-2147483138,6,,,"W46FN00M","tblXLU_Occupations.W46FN00M",0,
-2147483138,6,,,"W47FN00M","tblXLU_Occupations.W47FN00M",0,
-2147483138,6,,,"W60FN00M","tblXLU_Occupations.W60FN00M",0,
-2147483138,6,,,"W61FN00M","tblXLU_Occupations.W61FN00M",0,
-2147483138,6,,,"W62FN00M","tblXLU_Occupations.W62FN00M",0,
-2147483138,6,,,"W63FN00M","tblXLU_Occupations.W63FN00M",0,
-2147483138,6,,,"W64FN00M","tblXLU_Occupations.W64FN00M",0,
-2147483138,6,,,"W65FN00M","tblXLU_Occupations.W65FN00M",0,
-2147483138,6,,,"W66FN00M","tblXLU_Occupations.W66FN00M",0,
-2147483138,6,,,"W67FN00M","tblXLU_Occupations.W67FN00M",0,
-2147483138,6,,,"W68FN00M","tblXLU_Occupations.W68FN00M",0,
-2147483138,6,,,"W98FN00M","tblXLU_Occupations.W98FN00M",0,
-2147483138,6,,,"W99FN00M","tblXLU_Occupations.W99FN00M",0,
-2147483138,6,,,"JobDescription","tblXLU_Occupations.JobDescription",0,
-2147483138,6,,,"VIPRType","tblXLU_Occupations.VIPRType",0,
-2147483138,7,,"tblJob_Bank","tblXLU_Occupations","tblJob_Bank.DOTCODE09 = tblXLU_Occupations.Dot_Code",1,
-2147483138,8,,,,"(((tblJob_Bank.CountryID)=[pCountryID]) AND ((tblJob_Bank.CountyNumber)=[pCountyNo]) AND ((tblJob_Bank.State)=[pState]))",,
-2147483137,0,,,,,0,
-2147483137,255,,,,,,
-2147483137,1,,,,,1,
-2147483137,3,,,,,0,
-2147483137,5,,"tblJob_Bank",,,,
-2147483137,6,,"PersonID",,"40",0,
-2147483137,6,,,,"tblJob_Bank.CountryID",0,
-2147483137,6,,,,"tblJob_Bank.CountyNumber",0,
-2147483137,6,,,,"tblJob_Bank.State",0,
-2147483137,6,,,,"tblJob_Bank.StateID",0,
-2147483137,8,,,,"(((tblJob_Bank.CountryID)=1) AND ((tblJob_Bank.State)=""NY""))",,
-2147483136,0,,,,,0,
-2147483136,255,,,,,,
-2147483136,1,,"tblEvaluee_Statistics",,,3,
-2147483136,2,,"pCountryID",,,4,
-2147483136,2,,"pState",,,10,
-2147483136,2,,"pCountyNo",,,4,
-2147483136,2,,"pPersonID",,,4,
-2147483136,3,,,,,0,
-2147483136,5,,"tblJob_Bank",,,,
-2147483136,5,,"tblXLU_Occupations",,,,
-2147483136,6,,"PersonID","PersonID","[pPersonID]",0,
-2147483136,6,,"Job_Count","JobCount","Count(tblJob_Bank.DOTCODE09)",0,
-2147483136,6,,"MinOfVQ","JobBankMinVQ","Min(tblXLU_Occupations.VQ)",0,
-2147483136,6,,"MaxOfVQ","JobBankMaxVQ","Max(tblXLU_Occupations.VQ)",0,
-2147483136,6,,,"CountryID","tblJob_Bank.CountryID",0,
-2147483136,6,,,"CountyNumber","tblJob_Bank.CountyNumber",0,
-2147483136,6,,,"State","tblJob_Bank.State",0,
-2147483136,6,,,"StateID","tblJob_Bank.StateID",0,
-2147483136,7,,"tblJob_Bank","tblXLU_Occupations","tblJob_Bank.DOTCODE09 = tblXLU_Occupations.Dot_Code",1,
-2147483136,9,,,,"[pPersonID]",0,
-2147483136,9,,,,"tblJob_Bank.CountryID",0,
-2147483136,9,,,,"tblJob_Bank.CountyNumber",0,
-2147483136,9,,,,"tblJob_Bank.State",0,
-2147483136,9,,,,"tblJob_Bank.StateID",0,
-2147483136,10,,,,"(((tblJob_Bank.CountryID)=[pCountryID]) AND ((tblJob_Bank.CountyNumber)=[pCountyNo]) AND ((tblJob_Bank.State)=[pState]))",,
-2147483135,0,,,,,0,
-2147483135,255,,,,,,
-2147483135,1,,"tblEvaluee_Pre_Jobs",,,3,
-2147483135,5,,"tblEvaluee_Profiles",,,,
-2147483135,5,,"tblEvaluee_Job_Bank",,,,
-2147483135,5,,"tblXLU_Occupations",,,,
-2147483135,5,,"tblXLU_Occupations_12775PRE",,,,
-2147483135,5,,"tblXLU_Occupation_Details",,,,
-2147483135,6,,,"PersonID","tblEvaluee_Job_Bank.PersonID",0,
-2147483135,6,,,"CountryID","tblEvaluee_Job_Bank.CountryID",0,
-2147483135,6,,,"CountyNumber","tblEvaluee_Job_Bank.CountyNumber",0,
-2147483135,6,,,"State","tblEvaluee_Job_Bank.State",0,
-2147483135,6,,,"Title","tblEvaluee_Job_Bank.Title",0,
-2147483135,6,,,"Dot_Code","tblEvaluee_Job_Bank.Dot_Code",0,
-2147483135,6,,"PO00","PO00","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=0,1,0)",0,
-2147483135,6,,"PO01","PO01","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=1,1,0)",0,
-2147483135,6,,"PO02","PO02","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=2,1,0)",0,
-2147483135,6,,"PO03","PO03","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=3,1,0)",0,
-2147483135,6,,"PO04","PO04","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=4,1,0)",0,
-2147483135,6,,"PO05","PO05","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=5,1,0)",0,
-2147483135,6,,"PO06","PO06","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=6,1,0)",0,
-2147483135,6,,"PO07","PO07","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=7,1,0)",0,
-2147483135,6,,"PO08","PO08","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=8,1,0)",0,
-2147483135,6,,"PO09","PO09","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=9,1,0)",0,
-2147483135,6,,,"VQ","tblEvaluee_Job_Bank.VQ",0,
-2147483135,6,,,"ONETCODE","tblXLU_Occupations_12775PRE.ONETCODE",0,
-2147483135,6,,,"Oucode","tblXLU_Occupation_Details.Oucode",0,
-2147483135,6,,,"JOBCAT","tblXLU_Occupations.JOBCAT",0,
-2147483135,6,,,"Ind1","tblXLU_Occupations.Ind1",0,
-2147483135,6,,,"Ind2","tblXLU_Occupations.Ind2",0,
-2147483135,6,,,"Ind3","tblXLU_Occupations.Ind3",0,
-2147483135,6,,,"Ind4","tblXLU_Occupations.Ind4",0,
-2147483135,6,,,"GOE","tblXLU_Occupations.GOE",0,
-2147483135,6,,,"SIC","tblXLU_Occupations.SIC",0,
-2147483135,6,,,"SOC","tblXLU_Occupations.SOC",0,
-2147483135,6,,,"cen","tblXLU_Occupations.cen",0,
-2147483135,6,,,"WF1","tblXLU_Occupations.WF1",0,
-2147483135,6,,,"WF2","tblXLU_Occupations.WF2",0,
-2147483135,6,,,"WF3","tblXLU_Occupations.WF3",0,
-2147483135,6,,,"MPSMS1","tblXLU_Occupations.MPSMS1",0,
-2147483135,6,,,"GEDR1","tblXLU_Occupations.GEDR1",0,
-2147483135,6,,,"GEDM1","tblXLU_Occupations.GEDM1",0,
-2147483135,6,,,"GEDL1","tblXLU_Occupations.GEDL1",0,
-2147483135,6,,,"APTS1","tblXLU_Occupations.APTS1",0,
-2147483135,6,,,"APTP1","tblXLU_Occupations.APTP1",0,
-2147483135,6,,,"APTQ1","tblXLU_Occupations.APTQ1",0,
-2147483135,6,,,"APTK1","tblXLU_Occupations.APTK1",0,
-2147483135,6,,,"APTF1","tblXLU_Occupations.APTF1",0,
-2147483135,6,,,"APTM1","tblXLU_Occupations.APTM1",0,
-2147483135,6,,,"APTE1","tblXLU_Occupations.APTE1",0,
-2147483135,6,,,"APTC1","tblXLU_Occupations.APTC1",0,
-2147483135,6,,,"PD11","tblXLU_Occupations.PD11",0,
-2147483135,6,,,"PD21","tblXLU_Occupations.PD21",0,
-2147483135,6,,,"PD31","tblXLU_Occupations.PD31",0,
-2147483135,6,,,"PD41","tblXLU_Occupations.PD41",0,
-2147483135,6,,,"PD51","tblXLU_Occupations.PD51",0,
-2147483135,6,,,"PD61","tblXLU_Occupations.PD61",0,
-2147483135,6,,,"EC11","tblXLU_Occupations.EC11",0,
-2147483135,6,,,"EC21","tblXLU_Occupations.EC21",0,
-2147483135,6,,,"EC31","tblXLU_Occupations.EC31",0,
-2147483135,6,,,"EC41","tblXLU_Occupations.EC41",0,
-2147483135,6,,,"EC51","tblXLU_Occupations.EC51",0,
-2147483135,6,,,"EC61","tblXLU_Occupations.EC61",0,
-2147483135,6,,,"EC71","tblXLU_Occupations.EC71",0,
-2147483135,7,,"tblEvaluee_Job_Bank","tblXLU_Occupations","tblEvaluee_Job_Bank.Dot_Code = tblXLU_Occupations.Dot_Code",1,
-2147483135,7,,"tblXLU_Occupations","tblXLU_Occupations_12775PRE","tblXLU_Occupations.Dot_Code = tblXLU_Occupations_12775PRE.DOTCODE09",1,
-2147483135,7,,"tblXLU_Occupations","tblXLU_Occupation_Details","tblXLU_Occupations.Dot_Code = tblXLU_Occupation_Details.Dotcode",1,
-2147483135,7,,"tblEvaluee_Profiles","tblEvaluee_Job_Bank","tblEvaluee_Profiles.PersonID = tblEvaluee_Job_Bank.PersonID",1,
-2147483135,8,,,,"(((tblEvaluee_Job_Bank.PersonID)=1) And ((tblXLU_Occupations.GEDR1)<=tblEvaluee_Profiles.Reasoning) And ((tblXLU_Occupations.GEDM1)<=tblEvaluee_Profiles.Math) And ((tblXLU_Occupations.GEDL1)<=tblEvaluee_Profiles.Language) And ((tblXLU_Occupations.APTS1)<=tblEvaluee_Profiles.Spatial) And ((tblXLU_Occupations.APTP1)<=tblEvaluee_Profiles.Form) And ((tblXLU_Occupations.APTQ1)<=tblEvaluee_Profiles.Clerical) And ((tblXLU_Occupations.APTK1)<=tblEvaluee_Profiles.Motor) And ((tblXLU_Occupations.APTF1)<=tblEvaluee_Profiles.Finger) And ((tblXLU_Occupations.APTM1)<=tblEvaluee_Profiles.Manual) And ((tblXLU_Occupations.APTE1)<=tblEvaluee_Profiles.[Eye-Hand-Foot]) And ((tblXLU_Occupations.APTC1)<=tblEvaluee_Profiles.Color) And ((tblXLU_Occupations.PD11)<=tblEvaluee_Profiles.Strength) And ((tblXLU_Occupations.PD21)<=tblEvaluee_Profiles.Climb_Balance) And ((tblXLU_Occupations.PD31)<=tblEvaluee_Profiles.Stoop_Kneel) And ((tblXLU_Occupations.PD41)<=tblEvaluee_Profiles.Reach_Handle) And ((tblXLU_Occupations.PD51)<=tblEvaluee_Profiles.Talk_Hear) And ((tblXLU_Occupations.PD61)<=tblEvaluee_Profiles.See) And ((tblXLU_Occupations.EC11)<=tblEvaluee_Profiles.Out_In_Both) And ((tblXLU_Occupations.EC21)<=tblEvaluee_Profiles.Cold) And ((tblXLU_Occupations.EC31)<=tblEvaluee_Profiles.Heat) And ((tblXLU_Occupations.EC41)<=tblEvaluee_Profiles.Wet) And ((tblXLU_Occupations.EC51)<=tblEvaluee_Profiles.Vibrations) And ((tblXLU_Occupations.EC61)<=tblEvaluee_Profiles.Hazards) And ((tblXLU_Occupations.EC71)<=tblEvaluee_Profiles.Dust_Fumes) And ((tblEvaluee_Profiles.ProfileTitle)=""Pre Profile""))",,
-2147483134,0,,,,,0,
-2147483134,255,,,,,,
-2147483134,1,,"tblEvaluee_Pre_Jobs",,,3,
-2147483134,2,,"pPersonID",,,4,
-2147483134,3,,,,,0,
-2147483134,5,,"tblEvaluee_Profiles",,,,
-2147483134,5,,"tblEvaluee_Job_Bank",,,,
-2147483134,5,,"tblXLU_Occupations",,,,
-2147483134,5,,"tblXLU_Occupations_12775PRE",,,,
-2147483134,5,,"tblXLU_Occupation_Details",,,,
-2147483134,6,,,"PersonID","tblEvaluee_Job_Bank.PersonID",0,
-2147483134,6,,,"CountryID","tblEvaluee_Job_Bank.CountryID",0,
-2147483134,6,,,"CountyNumber","tblEvaluee_Job_Bank.CountyNumber",0,
-2147483134,6,,,"State","tblEvaluee_Job_Bank.State",0,
-2147483134,6,,,"Title","tblEvaluee_Job_Bank.Title",0,
-2147483134,6,,,"Dot_Code","tblEvaluee_Job_Bank.Dot_Code",0,
-2147483134,6,,"PO00","PO00","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=0,1,0)",0,
-2147483134,6,,"PO01","PO01","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=1,1,0)",0,
-2147483134,6,,"PO02","PO02","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=2,1,0)",0,
-2147483134,6,,"PO03","PO03","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=3,1,0)",0,
-2147483134,6,,"PO04","PO04","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=4,1,0)",0,
-2147483134,6,,"PO05","PO05","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=5,1,0)",0,
-2147483134,6,,"PO06","PO06","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=6,1,0)",0,
-2147483134,6,,"PO07","PO07","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=7,1,0)",0,
-2147483134,6,,"PO08","PO08","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=8,1,0)",0,
-2147483134,6,,"PO09","PO09","IIf(Left([tblXLU_Occupations.DOT_CODE],1)=9,1,0)",0,
-2147483134,6,,,"VQ","tblEvaluee_Job_Bank.VQ",0,
-2147483134,6,,,"ONETCODE","tblXLU_Occupations_12775PRE.ONETCODE",0,
-2147483134,6,,,"Oucode","tblXLU_Occupation_Details.Oucode",0,
-2147483134,6,,,"JOBCAT","tblXLU_Occupations.JOBCAT",0,
-2147483134,6,,,"Ind1","tblXLU_Occupations.Ind1",0,
-2147483134,6,,,"Ind2","tblXLU_Occupations.Ind2",0,
-2147483134,6,,,"Ind3","tblXLU_Occupations.Ind3",0,
-2147483134,6,,,"Ind4","tblXLU_Occupations.Ind4",0,
-2147483134,6,,,"GOE","tblXLU_Occupations.GOE",0,
-2147483134,6,,,"SIC","tblXLU_Occupations.SIC",0,
-2147483134,6,,,"SOC","tblXLU_Occupations.SOC",0,
-2147483134,6,,,"cen","tblXLU_Occupations.cen",0,
-2147483134,6,,,"WF1","tblXLU_Occupations.WF1",0,
-2147483134,6,,,"WF2","tblXLU_Occupations.WF2",0,
-2147483134,6,,,"WF3","tblXLU_Occupations.WF3",0,
-2147483134,6,,,"MPSMS1","tblXLU_Occupations.MPSMS1",0,
-2147483134,6,,,"GEDR1","tblXLU_Occupations.GEDR1",0,
-2147483134,6,,,"GEDM1","tblXLU_Occupations.GEDM1",0,
-2147483134,6,,,"GEDL1","tblXLU_Occupations.GEDL1",0,
-2147483134,6,,,"APTS1","tblXLU_Occupations.APTS1",0,
-2147483134,6,,,"APTP1","tblXLU_Occupations.APTP1",0,
-2147483134,6,,,"APTQ1","tblXLU_Occupations.APTQ1",0,
-2147483134,6,,,"APTK1","tblXLU_Occupations.APTK1",0,
-2147483134,6,,,"APTF1","tblXLU_Occupations.APTF1",0,
-2147483134,6,,,"APTM1","tblXLU_Occupations.APTM1",0,
-2147483134,6,,,"APTE1","tblXLU_Occupations.APTE1",0,
-2147483134,6,,,"APTC1","tblXLU_Occupations.APTC1",0,
-2147483134,6,,,"PD11","tblXLU_Occupations.PD11",0,
-2147483134,6,,,"PD21","tblXLU_Occupations.PD21",0,
-2147483134,6,,,"PD31","tblXLU_Occupations.PD31",0,
-2147483134,6,,,"PD41","tblXLU_Occupations.PD41",0,
-2147483134,6,,,"PD51","tblXLU_Occupations.PD51",0,
-2147483134,6,,,"PD61","tblXLU_Occupations.PD61",0,
-2147483134,6,,,"EC11","tblXLU_Occupations.EC11",0,
-2147483134,6,,,"EC21","tblXLU_Occupations.EC21",0,
-2147483134,6,,,"EC31","tblXLU_Occupations.EC31",0,
-2147483134,6,,,"EC41","tblXLU_Occupations.EC41",0,
-2147483134,6,,,"EC51","tblXLU_Occupations.EC51",0,
-2147483134,6,,,"EC61","tblXLU_Occupations.EC61",0,
-2147483134,6,,,"EC71","tblXLU_Occupations.EC71",0,
-2147483134,7,,"tblEvaluee_Job_Bank","tblXLU_Occupations","tblEvaluee_Job_Bank.Dot_Code = tblXLU_Occupations.Dot_Code",1,
-2147483134,7,,"tblXLU_Occupations","tblXLU_Occupations_12775PRE","tblXLU_Occupations.Dot_Code = tblXLU_Occupations_12775PRE.DOTCODE09",1,
-2147483134,7,,"tblXLU_Occupations","tblXLU_Occupation_Details","tblXLU_Occupations.Dot_Code = tblXLU_Occupation_Details.Dotcode",1,
-2147483134,7,,"tblEvaluee_Profiles","tblEvaluee_Job_Bank","tblEvaluee_Profiles.PersonID = tblEvaluee_Job_Bank.PersonID",1,
-2147483134,8,,,,"(((tblEvaluee_Job_Bank.PersonID)=[pPersonID]) AND ((tblXLU_Occupations.GEDR1)<=[tblEvaluee_Profiles].[Reasoning]) AND ((tblXLU_Occupations.GEDM1)<=[tblEvaluee_Profiles].[Math]) AND ((tblXLU_Occupations.GEDL1)<=[tblEvaluee_Profiles].[Language]) AND ((tblXLU_Occupations.APTS1)<=[tblEvaluee_Profiles].[Spatial]) AND ((tblXLU_Occupations.APTP1)<=[tblEvaluee_Profiles].[Form]) AND ((tblXLU_Occupations.APTQ1)<=[tblEvaluee_Profiles].[Clerical]) AND ((tblXLU_Occupations.APTK1)<=[tblEvaluee_Profiles].[Motor]) AND ((tblXLU_Occupations.APTF1)<=[tblEvaluee_Profiles].[Finger]) AND ((tblXLU_Occupations.APTM1)<=[tblEvaluee_Profiles].[Manual]) AND ((tblXLU_Occupations.APTE1)<=[tblEvaluee_Profiles].[Eye-Hand-Foot]) AND ((tblXLU_Occupations.APTC1)<=[tblEvaluee_Profiles].[Color]) AND ((tblXLU_Occupations.PD11)<=[tblEvaluee_Profiles].[Strength]) AND ((tblXLU_Occupations.PD21)<=[tblEvaluee_Profiles].[Climb_Balance]) AND ((tblXLU_Occupations.PD31)<=[tblEvaluee_Profiles].[Stoop_Kneel]) AND ((tblXLU_Occupations.PD41)<=[tblEvaluee_Profiles].[Reach_Handle]) AND ((tblXLU_Occupations.PD51)<=[tblEvaluee_Profiles].[Talk_Hear]) AND ((tblXLU_Occupations.PD61)<=[tblEvaluee_Profiles].[See]) AND ((tblXLU_Occupations.EC11)<=[tblEvaluee_Profiles].[Out_In_Both]) AND ((tblXLU_Occupations.EC21)<=[tblEvaluee_Profiles].[Cold]) AND ((tblXLU_Occupations.EC31)<=[tblEvaluee_Profiles].[Heat]) AND ((tblXLU_Occupations.EC41)<=[tblEvaluee_Profiles].[Wet]) AND ((tblXLU_Occupations.EC51)<=[tblEvaluee_Profiles].[Vibrations]) AND ((tblXLU_Occupations.EC61)<=[tblEvaluee_Profiles].[Hazards]) AND ((tblXLU_Occupations.EC71)<=[tblEvaluee_Profiles].[Dust_Fumes]) AND ((tblEvaluee_Profiles.ProfileTitle)=""Pre Profile""))",,
-2147483133,0,,,,,0,
-2147483133,255,,,,,,
-2147483133,1,,,,,1,
-2147483133,2,,"pPersonID",,,4,
-2147483133,3,,,,,0,
-2147483133,5,,"tblEvaluee_Pre_Jobs",,,,
-2147483133,6,,,,"tblEvaluee_Pre_Jobs.PersonID",0,
-2147483133,6,,"Job_Count",,"Count(*)",0,
-2147483133,9,,,,"tblEvaluee_Pre_Jobs.PersonID",0,
-2147483133,10,,,,"(((tblEvaluee_Pre_Jobs.PersonID)=[pPersonID]))",,
-2147483132,0,,,,,0,
-2147483132,255,,,,,,
-2147483132,1,,,,,4,
-2147483132,2,,"pPersonID",,,4,
-2147483132,3,,,,,0,
-2147483132,5,,"tblEvaluee_Statistics",,,,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch0","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch1","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch2","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch3","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch4","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch5","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch6","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch7","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch8","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreJobMatch9","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreTotalJobMatch","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreMaxVQ","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreAvgVQ","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreMinVQ","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PostMaxVQ","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PostAvgVQ","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PostMinVQ","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreECLRMean","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreECLR10","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreECLR25","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreECLRMedian","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreECLR75","0",0,
-2147483132,6,,,"tblEvaluee_Statistics.PreECLR90","0",0,
-2147483132,8,,,,"(((tblEvaluee_Statistics.PersonID)=[pPersonID]))",,
-2147483131,0,,,,,0,
-2147483131,255,,,,,,
-2147483131,1,,,,,5,
-2147483131,2,,"pPersonID",,,4,
-2147483131,3,,,,,0,
-2147483131,5,,"tblEvaluee_Pre_Job_Summary",,,,
-2147483131,6,,,,"tblEvaluee_Pre_Job_Summary.*",0,
-2147483131,6,,,,"tblEvaluee_Pre_Job_Summary.PersonID",0,
-2147483131,8,,,,"(((tblEvaluee_Pre_Job_Summary.PersonID)=[pPersonID]))",,
-2147483130,0,,,,,0,
-2147483130,255,,,,,,
-2147483130,1,,"tblEvaluee_Pre_Job_Summary",,,3,
-2147483130,2,,"pPersonID",,,4,
-2147483130,3,,,,,0,
-2147483130,5,,"tblEvaluee_Pre_Jobs",,,,
-2147483130,6,,,"PersonID","tblEvaluee_Pre_Jobs.PersonID",0,
-2147483130,6,,"SumOfPO00","SumOfPO00","Sum(tblEvaluee_Pre_Jobs.PO00)",0,
-2147483130,6,,"SumOfPO01","SumOfPO01","Sum(tblEvaluee_Pre_Jobs.PO01)",0,
-2147483130,6,,"SumOfPO02","SumOfPO02","Sum(tblEvaluee_Pre_Jobs.PO02)",0,
-2147483130,6,,"SumOfPO03","SumOfPO03","Sum(tblEvaluee_Pre_Jobs.PO03)",0,
-2147483130,6,,"SumOfPO04","SumOfPO04","Sum(tblEvaluee_Pre_Jobs.PO04)",0,
-2147483130,6,,"SumOfPO05","SumOfPO05","Sum(tblEvaluee_Pre_Jobs.PO05)",0,
-2147483130,6,,"SumOfPO06","SumOfPO06","Sum(tblEvaluee_Pre_Jobs.PO06)",0,
-2147483130,6,,"SumOfPO07","SumOfPO07","Sum(tblEvaluee_Pre_Jobs.PO07)",0,
-2147483130,6,,"SumOfPO08","SumOfPO08","Sum(tblEvaluee_Pre_Jobs.PO08)",0,
-2147483130,6,,"SumOfPO09","SumOfPO09","Sum(tblEvaluee_Pre_Jobs.PO09)",0,
-2147483130,9,,,,"tblEvaluee_Pre_Jobs.PersonID",0,
-2147483130,10,,,,"(((tblEvaluee_Pre_Jobs.PersonID)=[pPersonID]))",,
-2147483129,0,,,,,0,
-2147483129,255,,,,,,
-2147483129,1,,,,,4,
-2147483129,2,,"pPersonID",,,4,
-2147483129,2,,"pPreTotalJobMatch",,,4,
-2147483129,3,,,,,0,
-2147483129,5,,"tblEvaluee_Statistics",,,,
-2147483129,5,,"tblEvaluee_Pre_Job_Summary",,,,
-2147483129,6,,,"tblEvaluee_Statistics.PreTotalJobMatch","[pPreTotalJobMatch]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch0","[tblEvaluee_Pre_Job_Summary].[SumOfPO00]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch1","[tblEvaluee_Pre_Job_Summary].[SumOfPO01]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch2","[tblEvaluee_Pre_Job_Summary].[SumOfPO02]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch3","[tblEvaluee_Pre_Job_Summary].[SumOfPO03]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch4","[tblEvaluee_Pre_Job_Summary].[SumOfPO04]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch5","[tblEvaluee_Pre_Job_Summary].[SumOfPO05]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch6","[tblEvaluee_Pre_Job_Summary].[SumOfPO06]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch7","[tblEvaluee_Pre_Job_Summary].[SumOfPO07]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch8","[tblEvaluee_Pre_Job_Summary].[SumOfPO08]",0,
-2147483129,6,,,"tblEvaluee_Statistics.PreJobMatch9","[tblEvaluee_Pre_Job_Summary].[SumOfPO09]",0,
-2147483129,7,,"tblEvaluee_Pre_Job_Summary","tblEvaluee_Statistics","tblEvaluee_Pre_Job_Summary.PersonID = tblEvaluee_Statistics.PersonID",1,
-2147483129,8,,,,"(((tblEvaluee_Statistics.PersonID)=[pPersonID]))",,
-2147483128,0,,,,,0,
-2147483128,255,,,,,,
-2147483128,1,,,,,5,
